gene_id,pathway,source,link,gene_symbol
hsa:51384,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT16
hsa:54361,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT4
hsa:7471,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT1
hsa:7472,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT2
hsa:7473,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT3
hsa:7474,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT5A
hsa:7475,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT6
hsa:7476,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT7A
hsa:7477,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT7B
hsa:7478,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT8A
hsa:7479,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT8B
hsa:7480,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT10B
hsa:7481,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT11
hsa:7482,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT2B
hsa:7483,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT9A
hsa:7484,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT9B
hsa:80326,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT10A
hsa:81029,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT5B
hsa:89780,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:51384+hsa:54361+hsa:7471+hsa:7472+hsa:7473+hsa:7474+hsa:7475+hsa:7476+hsa:7477+hsa:7478+hsa:7479+hsa:7480+hsa:7481+hsa:7482+hsa:7483+hsa:7484+hsa:80326+hsa:81029+hsa:89780,WNT3A
hsa:22943,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:22943+hsa:27121+hsa:27123,DKK1
hsa:27121,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:22943+hsa:27121+hsa:27123,DKK4
hsa:27123,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:22943+hsa:27121+hsa:27123,DKK2
hsa:177,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:177,AGER
hsa:3265,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3265+hsa:3845+hsa:4893,HRAS
hsa:3845,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3265+hsa:3845+hsa:4893,KRAS
hsa:4893,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3265+hsa:3845+hsa:4893,NRAS
hsa:1536,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1536+hsa:27035+hsa:50507,CYBB
hsa:27035,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1536+hsa:27035+hsa:50507,NOX1
hsa:50507,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1536+hsa:27035+hsa:50507,NOX4
hsa:4790,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,NFKB1
hsa:5970,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4790+hsa:5970,RELA
hsa:7124,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7124,TNF
hsa:3569,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3569,IL6
hsa:3552,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3552+hsa:3553,IL1A
hsa:3553,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3552+hsa:3553,IL1B
hsa:4843,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4843,NOS2
hsa:5743,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5743,PTGS2
hsa:1435,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1435,CSF1
hsa:7132,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7132,TNFRSF1A
hsa:3630,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3630,INS
hsa:3643,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3643,INSR
hsa:10000,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,AKT3
hsa:207,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,AKT1
hsa:208,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10000+hsa:207+hsa:208,AKT2
hsa:110117499,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,P3R3URF-PIK3R3
hsa:5290,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3CA
hsa:5291,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3CB
hsa:5293,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3CD
hsa:5295,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3R1
hsa:5296,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3R2
hsa:8503,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3R3
hsa:3667,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,IRS1
hsa:8471,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,IRS4
hsa:8660,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,IRS2
hsa:5610,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5610,EIF2AK2
hsa:5599,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK8
hsa:5601,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK9
hsa:5602,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK10
hsa:1147,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551+hsa:8517,CHUK
hsa:3551,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551+hsa:8517,IKBKB
hsa:8517,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1147+hsa:3551+hsa:8517,IKBKG
hsa:369,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:369+hsa:5894+hsa:673,ARAF
hsa:5894,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:369+hsa:5894+hsa:673,RAF1
hsa:673,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:369+hsa:5894+hsa:673,BRAF
hsa:5604,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5604+hsa:5605,MAP2K1
hsa:5605,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5604+hsa:5605,MAP2K2
hsa:5594,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,MAPK1
hsa:5595,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,MAPK3
hsa:90550,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:90550,MCU
hsa:10105,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,PPIF
hsa:291,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A4
hsa:292,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A5
hsa:293,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A6
hsa:7416,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,VDAC1
hsa:7417,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,VDAC2
hsa:7419,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,VDAC3
hsa:83447,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10105+hsa:291+hsa:292+hsa:293+hsa:7416+hsa:7417+hsa:7419+hsa:83447,SLC25A31
hsa:5481,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5481,PPID
hsa:1139,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1139+hsa:89832,CHRNA7
hsa:89832,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1139+hsa:89832,CHRFAM7A
hsa:7494,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7494,XBP1
hsa:5663,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5663,PSEN1
hsa:2932,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2932,GSK3B
hsa:7494,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7494,XBP1
hsa:1649,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1649,DDIT3
hsa:1649,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1649,DDIT3
hsa:143471,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA8
hsa:5682,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA1
hsa:5683,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA2
hsa:5684,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA3
hsa:5685,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA4
hsa:5686,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA5
hsa:5687,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA6
hsa:5688,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA7
hsa:5689,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB1
hsa:5690,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB2
hsa:5691,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB3
hsa:5692,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB4
hsa:5693,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB5
hsa:5694,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB6
hsa:5695,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB7
hsa:10213,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD14
hsa:11047,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,ADRM1
hsa:5700,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC1
hsa:5701,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC2
hsa:5702,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC3
hsa:5704,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC4
hsa:5705,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC5
hsa:5706,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC6
hsa:5707,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD1
hsa:5708,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD2
hsa:5709,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD3
hsa:5710,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD4
hsa:5713,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD7
hsa:5714,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD8
hsa:5715,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD9
